では	接続詞,*,*,*,*,*,では,デハ,デワ,i
あか	動詞,自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
、	記号,読点,*,*,*,*,、,、,、,i
高校	名詞,一般,*,*,*,*,高校,コウコウ,コーコー,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
わり	名詞,一般,*,*,*,*,わり,ワリ,ワリ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
厳しい	形容詞,自立,*,*,形容詞・イ段,基本形,厳しい,キビシイ,キビシイ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
参観	名詞,サ変接続,*,*,*,*,参観,サンカン,サンカン,s
日	名詞,接尾,一般,*,*,*,日,ビ,ビ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
後ろ	名詞,一般,*,*,*,*,後ろ,ウシロ,ウシロ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
のせ	動詞,自立,*,*,一段,連用形,のせる,ノセ,ノセ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんで	接続詞,*,*,*,*,*,ほんで,ホンデ,ホンデ,s
、	記号,読点,*,*,*,*,、,、,、,s
参観	名詞,サ変接続,*,*,*,*,参観,サンカン,サンカン,s
日	名詞,接尾,一般,*,*,*,日,ビ,ビ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
行っ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
むちゃくちゃ	名詞,形容動詞語幹,*,*,*,*,むちゃくちゃ,ムチャクチャ,ムチャクチャ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ヘルメット	名詞,一般,*,*,*,*,ヘルメット,ヘルメット,ヘルメット,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
被っ	動詞,自立,*,*,五段・ラ行,連用タ接続,被る,カブッ,カブッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
時代	名詞,一般,*,*,*,*,時代,ジダイ,ジダイ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
両親	名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
両親	名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
両親	名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
あれー	感動詞,*,*,*,*,*,あれー,アレー,アレー,s
ど	副詞,助詞類接続・縮約形,*,*,*,*,どう,ド,ド,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
年がら年中	副詞,一般,*,*,*,*,年がら年中,ネンガラネンジュウ,ネンガラネンジュー,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
いっつも	副詞,一般,*,*,*,*,いっつも,イッツモ,イッツモ,s
、	記号,読点,*,*,*,*,、,、,、,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
い	動詞,自立,*,*,一段,連用形,いる,イ,イ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
厳しい	形容詞,自立,*,*,形容詞・イ段,基本形,厳しい,キビシイ,キビシイ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
遊ん	動詞,自立,*,*,五段・バ行,連用タ接続,遊ぶ,アソン,アソン,s
だ	助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
記憶	名詞,サ変接続,*,*,*,*,記憶,キオク,キオク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
あら	動詞,自立,*,*,五段・ラ行,未然形,ある,アラ,アラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,i
人間	名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
割	名詞,一般,*,*,*,*,割,ワリ,ワリ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
ばっかり	助詞,副助詞,*,*,*,*,ばっかり,バッカリ,バッカリ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
男の子	名詞,一般,*,*,*,*,男の子,オトコノコ,オトコノコ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
たいがい	名詞,一般,*,*,*,*,たいがい,タイガイ,タイガイ,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
悩み	動詞,自立,*,*,五段・マ行,連用形,悩む,ナヤミ,ナヤミ,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
細かい	形容詞,自立,*,*,形容詞・アウオ段,基本形,細かい,コマカイ,コマカイ,s
事	名詞,非自立,一般,*,*,*,事,コト,コト,s
打ち明け	動詞,自立,*,*,一段,連用形,打ち明ける,ウチアケ,ウチアケ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
、	記号,読点,*,*,*,*,、,、,、,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
相談	名詞,サ変接続,*,*,*,*,相談,ソウダン,ソーダン,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
処理	名詞,サ変接続,*,*,*,*,処理,ショリ,ショリ,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
事	名詞,非自立,一般,*,*,*,事,コト,コト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
存在	名詞,サ変接続,*,*,*,*,存在,ソンザイ,ソンザイ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
あのー	フィラー,*,*,*,*,*,あのー,アノー,アノー,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
存在	名詞,サ変接続,*,*,*,*,存在,ソンザイ,ソンザイ,s
感	名詞,一般,*,*,*,*,感,カン,カン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
対し	動詞,自立,*,*,五段・サ行,連用形,対す,タイシ,タイシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
どういう	連体詞,*,*,*,*,*,どういう,ドウイウ,ドーユウ,s
イメージ	名詞,サ変接続,*,*,*,*,イメージ,イメージ,イメージ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
すれ	動詞,自立,*,*,サ変・スル,仮定形,する,スレ,スレ,s
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,s
、	記号,読点,*,*,*,*,、,、,、,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
解決	名詞,サ変接続,*,*,*,*,解決,カイケツ,カイケツ,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
行っ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
、	記号,読点,*,*,*,*,、,、,、,s
解決	名詞,サ変接続,*,*,*,*,解決,カイケツ,カイケツ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
最後	名詞,一般,*,*,*,*,最後,サイゴ,サイゴ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
砦	名詞,一般,*,*,*,*,砦,トリデ,トリデ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
存在	名詞,サ変接続,*,*,*,*,存在,ソンザイ,ソンザイ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
い	動詞,自立,*,*,一段,連用形,いる,イ,イ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
ちゅう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,チュー,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
像	名詞,接尾,一般,*,*,*,像,ゾウ,ゾー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
、	記号,読点,*,*,*,*,、,、,、,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
解決	名詞,サ変接続,*,*,*,*,解決,カイケツ,カイケツ,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
解決	名詞,サ変接続,*,*,*,*,解決,カイケツ,カイケツ,s
