名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
周り	名詞,一般,*,*,*,*,周り,マワリ,マワリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
目	名詞,非自立,一般,*,*,*,目,メ,メ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
よけい	副詞,一般,*,*,*,*,よけい,ヨケイ,ヨケイ,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なら	動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
、	記号,読点,*,*,*,*,、,、,、,s
むこう	名詞,一般,*,*,*,*,むこう,ムコウ,ムコー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
伝わっ	動詞,自立,*,*,五段・ラ行,連用タ接続,伝わる,ツタワッ,ツタワッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
EOS
あんた	名詞,代名詞,一般,*,*,*,あんた,アンタ,アンタ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
あんた	名詞,代名詞,一般,*,*,*,あんた,アンタ,アンタ,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
あか	動詞,自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
んかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ん,ンカッ,ンカッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
分かる	動詞,自立,*,*,五段・ラ行,基本形,分かる,ワカル,ワカル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
向こう	名詞,一般,*,*,*,*,向こう,ムコウ,ムコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
楽	名詞,形容動詞語幹,*,*,*,*,楽,ラク,ラク,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
こっち	名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
だって	接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
大学	名詞,一般,*,*,*,*,大学,ダイガク,ダイガク,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
ひろみ	名詞,固有名詞,人名,名,*,*,ひろみ,ヒロミ,ヒロミ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
サークル	名詞,一般,*,*,*,*,サークル,サークル,サークル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
、	記号,読点,*,*,*,*,、,、,、,s
ハッピ	名詞,一般,*,*,*,*,ハッピ,ハッピ,ハッピ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ゆわ	動詞,自立,*,*,五段・ワ行促音便,未然形,いう,イワ,ユワ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ほか	名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
サークル	名詞,一般,*,*,*,*,サークル,サークル,サークル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほか	名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
サークル	名詞,一般,*,*,*,*,サークル,サークル,サークル,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
性	名詞,接尾,一般,*,*,*,性,セイ,セイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
しょうもない	形容詞,自立,*,*,形容詞・アウオ段,基本形,しょうもない,ショウモナイ,ショーモナイ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,思う,オモウ,オモー,s
とき	名詞,非自立,一般,*,*,*,とき,トキ,トキ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
小っちゃい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ちっちゃい,チッチャイ,チッチャイ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
嫌に	副詞,一般,*,*,*,*,嫌に,イヤニ,イヤニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
、	記号,読点,*,*,*,*,、,、,、,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
昨日	名詞,副詞可能,*,*,*,*,昨日,キノウ,キノー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
お母さん	名詞,一般,*,*,*,*,お母さん,オカアサン,オカーサン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
怒ら	動詞,自立,*,*,五段・ラ行,未然形,怒る,オコラ,オコラ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
大学	名詞,一般,*,*,*,*,大学,ダイガク,ダイガク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時間割	名詞,一般,*,*,*,*,時間割,ジカンワリ,ジカンワリ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
書き	動詞,自立,*,*,五段・カ行イ音便,連用形,書く,カキ,カキ,s
なさい	動詞,非自立,*,*,五段・ラ行特殊,連用形,なさる,ナサイ,ナサイ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
学期	名詞,一般,*,*,*,*,学期,ガッキ,ガッキ,s
始まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,始まる,ハジマッ,ハジマッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
さ	副詞,助詞類接続,*,*,*,*,さ,サ,サ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
限	名詞,接尾,助数詞,*,*,*,限,ゲン,ゲン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
さ	副詞,助詞類接続,*,*,*,*,さ,サ,サ,s
全部	名詞,副詞可能,*,*,*,*,全部,ゼンブ,ゼンブ,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
限	名詞,接尾,助数詞,*,*,*,限,ゲン,ゲン,s
行き	動詞,自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ,s
たく	助動詞,*,*,*,特殊・タイ,連用テ接続,たい,タク,タク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それも	接続詞,*,*,*,*,*,それも,ソレモ,ソレモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
限	名詞,接尾,助数詞,*,*,*,限,ゲン,ゲン,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
限	名詞,接尾,助数詞,*,*,*,限,ゲン,ゲン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
九	名詞,数,*,*,*,*,九,キュウ,キュー,s
時半	名詞,接尾,助数詞,*,*,*,時半,ジハン,ジハン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
出る	動詞,自立,*,*,一段,基本形,出る,デル,デル,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
書か	動詞,自立,*,*,五段・カ行イ音便,未然形,書く,カカ,カカ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
出発	名詞,サ変接続,*,*,*,*,出発,シュッパツ,シュッパツ,s
時間	名詞,接尾,助数詞,*,*,*,時間,ジカン,ジカン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
書か	動詞,自立,*,*,五段・カ行イ音便,未然形,書く,カカ,カカ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
ねん	名詞,非自立,一般,*,*,*,ねん,ネン,ネン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
九	名詞,数,*,*,*,*,九,キュウ,キュー,s
時半	名詞,接尾,助数詞,*,*,*,時半,ジハン,ジハン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
出る	動詞,自立,*,*,一段,基本形,出る,デル,デル,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
九	名詞,数,*,*,*,*,九,キュウ,キュー,s
時半	名詞,接尾,助数詞,*,*,*,時半,ジハン,ジハン,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
用意	名詞,サ変接続,*,*,*,*,用意,ヨウイ,ヨーイ,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
んかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ん,ンカッ,ンカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
さあ	感動詞,*,*,*,*,*,さあ,サア,サー,s
、	記号,読点,*,*,*,*,、,、,、,s
十時	名詞,固有名詞,地域,一般,*,*,十時,トトキ,トトキ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
出発	名詞,サ変接続,*,*,*,*,出発,シュッパツ,シュッパツ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
、	記号,読点,*,*,*,*,、,、,、,s
そしたら	接続詞,*,*,*,*,*,そしたら,ソシタラ,ソシタラ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
ふん	感動詞,*,*,*,*,*,ふん,フン,フン,s
なら	接続詞,*,*,*,*,*,なら,ナラ,ナラ,s
、	記号,読点,*,*,*,*,、,、,、,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
きれる	動詞,自立,*,*,一段,基本形,きれる,キレル,キレル,s
、	記号,読点,*,*,*,*,、,、,、,s
完全	名詞,形容動詞語幹,*,*,*,*,完全,カンゼン,カンゼン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
遅刻	名詞,サ変接続,*,*,*,*,遅刻,チコク,チコク,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
