では	接続詞,*,*,*,*,*,では,デハ,デワ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
あっち	名詞,代名詞,一般,*,*,*,あっち,アッチ,アッチ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,s
年寄り	名詞,一般,*,*,*,*,年寄り,トシヨリ,トシヨリ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
八千代	名詞,一般,*,*,*,*,八千代,ヤチヨ,ヤチヨ,s
発祥	名詞,サ変接続,*,*,*,*,発祥,ハッショウ,ハッショー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
、	記号,読点,*,*,*,*,、,、,、,s
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,s
変わっ	動詞,自立,*,*,五段・ラ行,連用タ接続,変わる,カワッ,カワッ,s
ちゃっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,ちゃう,チャッ,チャッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
元	名詞,一般,*,*,*,*,元,モト,モト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
九月	名詞,副詞可能,*,*,*,*,九月,クガツ,クガツ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
戻っ	動詞,自立,*,*,五段・ラ行,連用タ接続,戻る,モドッ,モドッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ほしい	形容詞,非自立,*,*,形容詞・イ段,基本形,ほしい,ホシイ,ホシイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
えーと	フィラー,*,*,*,*,*,えーと,エート,エート,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,i
、	記号,読点,*,*,*,*,、,、,、,i
八千代	名詞,一般,*,*,*,*,八千代,ヤチヨ,ヤチヨ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
、	記号,読点,*,*,*,*,、,、,、,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
らへん	名詞,接尾,一般,*,*,*,らへん,ラヘン,ラヘン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
伝統	名詞,一般,*,*,*,*,伝統,デントウ,デントー,i
行事	名詞,一般,*,*,*,*,行事,ギョウジ,ギョージ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
行事	名詞,一般,*,*,*,*,行事,ギョウジ,ギョージ,i
ごと	名詞,非自立,副詞可能,*,*,*,ごと,ゴト,ゴト,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
思いつく	動詞,自立,*,*,五段・カ行イ音便,基本形,思いつく,オモイツク,オモイツク,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
挙げ	動詞,自立,*,*,一段,連用形,挙げる,アゲ,アゲ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
ほしい	形容詞,非自立,*,*,形容詞・イ段,基本形,ほしい,ホシイ,ホシイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
この辺	名詞,一般,*,*,*,*,この辺,コノヘン,コノヘン,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
秋祭り	名詞,一般,*,*,*,*,秋祭り,アキマツリ,アキマツリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
天狗	名詞,一般,*,*,*,*,天狗,テング,テング,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
お宮	名詞,一般,*,*,*,*,お宮,オミヤ,オミヤ,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
走る	動詞,自立,*,*,五段・ラ行,基本形,走る,ハシル,ハシル,s
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
ぎょんぎょん	名詞,固有名詞,一般,*,*,*,ぎょんぎょん,ギョンギョン,ギョンギョン,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
、	記号,読点,*,*,*,*,、,、,、,i
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
「	記号,括弧開,*,*,*,*,「,「,「,i
ぎょんぎょん	名詞,固有名詞,一般,*,*,*,ぎょんぎょん,ギョンギョン,ギョンギョン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,i
EOS
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
ぎょんぎょん	名詞,固有名詞,一般,*,*,*,ぎょんぎょん,ギョンギョン,ギョンギョン,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
島の町	名詞,固有名詞,地域,一般,*,*,島の町,島ノ町,島ノ町,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
おばあちゃん	名詞,一般,*,*,*,*,おばあちゃん,オバアチャン,オバアチャン,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
おばあちゃん	名詞,一般,*,*,*,*,おばあちゃん,オバアチャン,オバアチャン,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
秋	名詞,一般,*,*,*,*,秋,アキ,アキ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
春	名詞,一般,*,*,*,*,春,ハル,ハル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
忘れ	動詞,自立,*,*,一段,連用形,忘れる,ワスレ,ワスレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
子ども	名詞,一般,*,*,*,*,子ども,コドモ,コドモ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
相撲	名詞,一般,*,*,*,*,相撲,スモウ,スモー,s
取り	動詞,自立,*,*,五段・ラ行,連用形,取る,トリ,トリ,s
し	動詞,接尾,*,*,五段・サ行,連用形,す,シ,シ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
くじ引き	名詞,サ変接続,*,*,*,*,くじ引き,クジビキ,クジビキ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
色々	副詞,助詞類接続,*,*,*,*,色々,イロイロ,イロイロ,s
当たる	動詞,自立,*,*,五段・ラ行,基本形,当たる,アタル,アタル,s
行事	名詞,一般,*,*,*,*,行事,ギョウジ,ギョージ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
、	記号,読点,*,*,*,*,、,、,、,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
、	記号,読点,*,*,*,*,、,、,、,s
北工区	名詞,固有名詞,地域,一般,*,*,北工区,北工区,北工区,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
お神輿	名詞,一般,*,*,*,*,お神輿,オミコシ,オミコシ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
担ぐ	動詞,自立,*,*,五段・ガ行,基本形,担ぐ,カツグ,カツグ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
南	名詞,一般,*,*,*,*,南,ミナミ,ミナミ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
大人	名詞,一般,*,*,*,*,大人,オトナ,オトナ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
担い	動詞,自立,*,*,五段・ガ行,連用タ接続,担ぐ,カツイ,カツイ,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,i
、	記号,読点,*,*,*,*,、,、,、,i
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,i
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
「	記号,括弧開,*,*,*,*,「,「,「,i
げいげい	名詞,固有名詞,一般,*,*,*,げいげい,ゲイゲイ,ゲイゲイ,i
」	記号,括弧閉,*,*,*,*,」,」,」,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
意味	名詞,サ変接続,*,*,*,*,意味,イミ,イミ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
知っ	動詞,自立,*,*,五段・ラ行,連用タ接続,知る,シッ,シッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
い	動詞,自立,*,*,一段,未然形,いる,イ,イ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あたし	名詞,代名詞,一般,*,*,*,あたし,アタシ,アタシ,i
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
げいげい	名詞,固有名詞,一般,*,*,*,げいげい,ゲイゲイ,ゲイゲイ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
歌っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,歌う,ウタッ,ウタッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
由来	副詞,一般,*,*,*,*,由来,ユライ,ユライ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
知っ	動詞,自立,*,*,五段・ラ行,連用タ接続,知る,シッ,シッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,i
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
現れ	動詞,自立,*,*,一段,連用形,現れる,アラワレ,アラワレ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,s
年寄り	名詞,一般,*,*,*,*,年寄り,トシヨリ,トシヨリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
七	名詞,数,*,*,*,*,七,ナナ,ナナ,i
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,i
代	名詞,接尾,助数詞,*,*,*,代,ダイ,ダイ,i
六	名詞,数,*,*,*,*,六,ロク,ロク,i
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,i
代	名詞,接尾,助数詞,*,*,*,代,ダイ,ダイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
横谷	名詞,固有名詞,地域,一般,*,*,横谷,ヨコタニ,ヨコタニ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
歩い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
最初	名詞,副詞可能,*,*,*,*,最初,サイショ,サイショ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
弟	名詞,一般,*,*,*,*,弟,オトウト,オトート,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
ほんと	名詞,形容動詞語幹,*,*,*,*,ほんと,ホント,ホント,i
