では	接続詞,*,*,*,*,*,では,デハ,デワ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
高校	名詞,一般,*,*,*,*,高校,コウコウ,コーコー,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
留学	名詞,サ変接続,*,*,*,*,留学,リュウガク,リューガク,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
留学	名詞,サ変接続,*,*,*,*,留学,リュウガク,リューガク,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
、	記号,読点,*,*,*,*,、,、,、,s
留学	名詞,サ変接続,*,*,*,*,留学,リュウガク,リューガク,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
留学	名詞,サ変接続,*,*,*,*,留学,リュウガク,リューガク,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
すごい	副詞,一般,*,*,*,*,すごい,スゴイ,スゴイ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
楽しい	形容詞,自立,*,*,形容詞・イ段,基本形,楽しい,タノシイ,タノシイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
華やか	名詞,形容動詞語幹,*,*,*,*,華やか,ハナヤカ,ハナヤカ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
イメージ	名詞,サ変接続,*,*,*,*,イメージ,イメージ,イメージ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
最初	名詞,一般,*,*,*,*,最初,サイショ,サイショ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
みる	動詞,非自立,*,*,一段,基本形,みる,ミル,ミル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
しんどい	形容詞,自立,*,*,形容詞・アウオ段,基本形,しんどい,シンドイ,シンドイ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
もちろん	副詞,一般,*,*,*,*,もちろん,モチロン,モチロン,s
英語	名詞,一般,*,*,*,*,英語,エイゴ,エイゴ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
喋れ	動詞,自立,*,*,一段,未然形,喋れる,シャベレ,シャベレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
知っ	動詞,自立,*,*,五段・ラ行,連用タ接続,知る,シッ,シッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
おら	動詞,自立,*,*,五段・ラ行,未然形,おる,オラ,オラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ホストファミリー	名詞,一般,*,*,*,*,ホストファミリー,ホストファミリー,ホストファミリー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
過ごす	動詞,自立,*,*,五段・サ行,基本形,過ごす,スゴス,スゴス,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
ホストファミリー	名詞,一般,*,*,*,*,ホストファミリー,ホストファミリー,ホストファミリー,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
仲良く	副詞,一般,*,*,*,*,仲良く,ナカヨク,ナカヨク,s
なれる	動詞,自立,*,*,一段,基本形,なれる,ナレル,ナレル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
仲良く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,仲良い,ナカヨク,ナカヨク,s
なれ	動詞,自立,*,*,五段・ラ行,未然形・母音調和,なる,ナレ,ナレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
重要	名詞,形容動詞語幹,*,*,*,*,重要,ジュウヨウ,ジューヨー,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
仲良く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,仲良い,ナカヨク,ナカヨク,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
何でもかんでも	副詞,一般,*,*,*,*,何でもかんでも,ナンデモカンデモ,ナンデモカンデモ,s
色んな	連体詞,*,*,*,*,*,色んな,イロンナ,イロンナ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
もらっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
できる	動詞,自立,*,*,一段,基本形,できる,デキル,デキル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
仲良く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,仲良い,ナカヨク,ナカヨク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ホストファミリー	名詞,一般,*,*,*,*,ホストファミリー,ホストファミリー,ホストファミリー,s
自体	名詞,一般,*,*,*,*,自体,ジタイ,ジタイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
目的	名詞,一般,*,*,*,*,目的,モクテキ,モクテキ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
扱い	名詞,サ変接続,*,*,*,*,扱い,アツカイ,アツカイ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
雑	名詞,形容動詞語幹,*,*,*,*,雑,ザツ,ザツ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
熱	名詞,一般,*,*,*,*,熱,ネツ,ネツ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
看病	名詞,サ変接続,*,*,*,*,看病,カンビョウ,カンビョー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらえ	動詞,非自立,*,*,一段,未然形,もらえる,モラエ,モラエ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
里花	名詞,固有名詞,人名,名,*,*,里花,リカ,リカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
ホストファミリー	名詞,一般,*,*,*,*,ホストファミリー,ホストファミリー,ホストファミリー,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
わたし	名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,s
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
前々	名詞,一般,*,*,*,*,前々,マエマエ,マエマエ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
受け入れ	動詞,自立,*,*,一段,連用形,受け入れる,ウケイレ,ウケイレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
慣れ	動詞,自立,*,*,一段,連用形,慣れる,ナレ,ナレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
未熟	名詞,形容動詞語幹,*,*,*,*,未熟,ミジュク,ミジュク,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
コミュニケーション	名詞,一般,*,*,*,*,コミュニケーション,コミュニケーション,コミュニケーション,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
上手く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,上手い,ウマク,ウマク,s
とれ	動詞,自立,*,*,一段,未然形,とれる,トレ,トレ,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
色々	副詞,助詞類接続,*,*,*,*,色々,イロイロ,イロイロ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
、	記号,読点,*,*,*,*,、,、,、,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
喋ら	動詞,自立,*,*,五段・ラ行,未然形,喋る,シャベラ,シャベラ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
言え	動詞,自立,*,*,一段,連用形,言える,イエ,イエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それで	接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,s
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
四	名詞,数,*,*,*,*,四,ヨン,ヨン,s
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
すごい	副詞,一般,*,*,*,*,すごい,スゴイ,スゴイ,s
仲良い	形容詞,自立,*,*,形容詞・アウオ段,基本形,仲良い,ナカヨイ,ナカヨイ,s
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
食事	名詞,サ変接続,*,*,*,*,食事,ショクジ,ショクジ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
食事	名詞,サ変接続,*,*,*,*,食事,ショクジ,ショクジ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
出来事	名詞,一般,*,*,*,*,出来事,デキゴト,デキゴト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
パーッと	副詞,一般,*,*,*,*,パーッと,パーット,パーット,s
喋る	動詞,自立,*,*,五段・ラ行,基本形,喋る,シャベル,シャベル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
入れる	動詞,自立,*,*,一段,基本形,入れる,イレル,イレル,s
はず	名詞,非自立,一般,*,*,*,はず,ハズ,ハズ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
黙っ	動詞,自立,*,*,五段・ラ行,連用タ接続,黙る,ダマッ,ダマッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
すごい	副詞,一般,*,*,*,*,すごい,スゴイ,スゴイ,s
辛い	形容詞,自立,*,*,形容詞・アウオ段,基本形,辛い,ツライ,ツライ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
時期	名詞,副詞可能,*,*,*,*,時期,ジキ,ジキ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
よく	名詞,一般,*,*,*,*,よく,ヨク,ヨク,s
